./MM/Boeing/pwtk/pwtk.mtx,217918,217918,11634424,48.727000,0.099850,233.038037,28.751000,0.101650,228.911441,40.839000,0.102092,227.920386
./MM/Freescale/FullChip/FullChip.mtx,2987012,2987012,26621990,249.347000,0.346212,153.790105,23.852000,0.302092,176.250877,252.810000,0.331598,160.567856
./MM/Andrianov/mip1/mip1.mtx,66463,66463,10352819,27.505000,0.097931,211.430885,23.550000,0.082029,252.418511,34.698000,0.080455,257.356758
./MM/Williams/mc2depi/mc2depi.mtx,525825,525825,2100225,5.385000,0.017103,245.597264,23.782000,0.029990,140.061687,27.397000,0.029918,140.398757
./MM/Williams/webbase-1M/webbase-1M.mtx,1000005,1000005,3105536,15.846000,0.045894,135.335164,21.141000,0.037167,167.112546,44.095000,0.037896,163.897826
./MM/Freescale/circuit5M/circuit5M.mtx,5558326,5558326,59524291,323.395000,0.664600,179.128170,23.747000,0.685726,173.609550,337.533000,0.706835,168.424854
./MM/PARSEC/Si41Ge41H72/Si41Ge41H72.mtx,185639,185639,15011265,51.757000,0.169351,177.279910,24.021000,0.121436,247.229240,58.273000,0.119162,251.947181
./MM/PARSEC/Ga41As41H72/Ga41As41H72.mtx,268096,268096,18488476,61.056000,0.163961,225.522850,23.796000,0.149006,248.157470,71.395000,0.143783,257.171933
./MM/LAW/in-2004/in-2004.mtx,1382908,1382908,16917053,109.165000,0.220571,153.393266,23.952000,0.178502,189.544689,124.995000,0.166677,202.992050
./MM/LAW/eu-2005/eu-2005.mtx,862664,862664,19235140,119.853000,0.205234,187.445940,21.699000,0.186200,206.607304,112.537000,0.162451,236.811592
./MM/DNVS/shipsec1/shipsec1.mtx,140874,140874,7813404,31.284000,0.072807,214.633318,23.676000,0.070868,220.505842,31.262000,0.071131,219.690543
./MM/Williams/mac_econ_fwd500/mac_econ_fwd500.mtx,206500,206500,1273389,9.633000,0.015358,165.827451,23.811000,0.016566,153.735241,18.454000,0.019063,133.597965
./MM/Hamm/scircuit/scircuit.mtx,170998,170998,958936,7.852000,0.034125,56.201377,24.063000,0.014479,132.458871,15.224000,0.015716,122.033087
./MM/Williams/pdb1HYS/pdb1HYS.mtx,36417,36417,4344765,19.016000,0.041157,211.131278,23.476000,0.042632,203.826468,18.312000,0.042547,204.233671
./MM/Williams/consph/consph.mtx,83334,83334,6010480,22.467000,0.063145,190.370734,24.330000,0.057700,208.335529,23.866000,0.058071,207.004529
./MM/Williams/cant/cant.mtx,62451,62451,4007383,21.945000,0.037984,211.003738,24.544000,0.040594,197.437207,19.487000,0.038833,206.390596
./MM/Williams/cop20k_A/cop20k_A.mtx,121192,121192,2624331,14.893000,0.032794,160.049460,23.603000,0.099898,52.540211,20.095000,0.026515,197.950669
./MM/IBM_EDA/dc2/dc2.mtx,116835,116835,766396,4.439000,0.021383,71.682739,23.711000,0.012179,125.855325,12.242000,0.013111,116.908855
./MM/Bova/rma10/rma10.mtx,46835,46835,2374001,10.141000,0.022506,210.966053,23.771000,0.023130,205.274622,16.021000,0.023283,203.925697
./MM/QCD/conf5_4-8x8-10/conf5_4-8x8-10.mtx,49152,49152,1916928,6.092000,0.017765,215.809513,21.123000,0.018650,205.568686,13.034000,0.018682,205.216572
./MM/Sandia/ASIC_680k/ASIC_680k.mtx,682862,682862,3871773,14.963000,0.086750,89.262778,21.233000,0.044070,175.710143,34.545000,0.045941,168.554146
