./MM/Boeing/pwtk/pwtk.mtx,217918,217918,11634424,48.817000,0.062003,375.285841,3.757000,0.050084,464.596438,40.198000,0.050082,464.614991
./MM/Freescale/FullChip/FullChip.mtx,2987012,2987012,26621990,214.347000,0.200411,265.673940,3.934000,0.154299,345.070156,205.822000,0.158910,335.057454
./MM/Andrianov/mip1/mip1.mtx,66463,66463,10352819,22.214000,0.061263,337.979498,3.694000,0.041095,503.848108,23.525000,0.041226,502.247077
./MM/Williams/mc2depi/mc2depi.mtx,525825,525825,2100225,3.272000,0.008239,509.825222,3.833000,0.015167,276.946661,13.500000,0.015341,273.805489
./MM/Williams/webbase-1M/webbase-1M.mtx,1000005,1000005,3105536,13.964000,0.035204,176.430860,3.846000,0.021842,284.363703,30.356000,0.022388,277.428622
./MM/Freescale/circuit5M/circuit5M.mtx,5558326,5558326,59524291,276.415000,0.317043,375.496642,3.908000,0.329249,361.576138,227.654000,0.351299,338.881073
./MM/PARSEC/Si41Ge41H72/Si41Ge41H72.mtx,185639,185639,15011265,49.578000,0.116315,258.114001,3.747000,0.059541,504.232882,50.103000,0.064174,467.830118
./MM/PARSEC/Ga41As41H72/Ga41As41H72.mtx,268096,268096,18488476,58.452000,0.083753,441.500030,3.764000,0.070690,523.086038,63.168000,0.078513,470.965980
./MM/LAW/in-2004/in-2004.mtx,1382908,1382908,16917053,98.830000,0.163270,207.227941,4.014000,0.071674,472.055501,96.543000,0.073563,459.933744
./MM/LAW/eu-2005/eu-2005.mtx,862664,862664,19235140,121.487000,0.159656,240.957308,3.936000,0.077536,496.160235,102.147000,0.078715,488.728705
./MM/DNVS/shipsec1/shipsec1.mtx,140874,140874,7813404,34.159000,0.043622,358.232268,3.726000,0.036264,430.917935,26.777000,0.036428,428.977929
./MM/Williams/mac_econ_fwd500/mac_econ_fwd500.mtx,206500,206500,1273389,7.396000,0.012471,204.216021,3.701000,0.010962,232.327860,13.933000,0.012709,200.391691
./MM/Hamm/scircuit/scircuit.mtx,170998,170998,958936,5.888000,0.035432,54.128246,3.694000,0.009660,198.537474,9.728000,0.010736,178.639344
./MM/Williams/pdb1HYS/pdb1HYS.mtx,36417,36417,4344765,20.852000,0.026864,323.463743,4.142000,0.022254,390.470477,13.976000,0.022688,383.001146
./MM/Williams/consph/consph.mtx,83334,83334,6010480,24.229000,0.034080,352.727700,3.750000,0.030056,399.952089,16.028000,0.030592,392.944561
./MM/Williams/cant/cant.mtx,62451,62451,4007383,17.259000,0.028063,285.599045,3.715000,0.021093,379.972787,17.503000,0.021690,369.514338
./MM/Williams/cop20k_A/cop20k_A.mtx,121192,121192,2624331,13.090000,0.017463,300.559010,3.736000,0.045852,114.469641,12.521000,0.016196,324.071499
./MM/IBM_EDA/dc2/dc2.mtx,116835,116835,766396,3.950000,0.019757,77.582224,3.698000,0.008631,177.591473,7.120000,0.009388,163.271410
./MM/Bova/rma10/rma10.mtx,46835,46835,2374001,11.976000,0.011747,404.188474,3.679000,0.013329,356.215920,10.345000,0.013662,347.533450
./MM/QCD/conf5_4-8x8-10/conf5_4-8x8-10.mtx,49152,49152,1916928,7.633000,0.007315,524.108817,3.708000,0.011778,325.509934,7.530000,0.012206,314.096018
./MM/Sandia/ASIC_680k/ASIC_680k.mtx,682862,682862,3871773,13.769000,0.076701,100.957562,3.896000,0.024801,312.227168,22.350000,0.028483,271.865534
